CAuris_id	blastx_summary	hasOrtholog	true_calb_ortho	ortho_source	ORF19_ID	CGD_ID	CGD_GENE_NAME
B9J08_003908	transporter; iron; siderophore; general; substrate; mfs; siderophoreiron; cryptococcus; str; facilitator	NA	NA	NA	NA	NA	NA
B9J08_003929	marinomonas; mipa; structural; polaris; mwyl; hhb; punctularia; punstdraft; strigosozonata; dsm	NA	NA	NA	NA	NA	NA
B9J08_003952	NA	NA	NA	NA	NA	NA	NA
B9J08_003968	cicc; intermedia	NA	NA	NA	NA	NA	NA
B9J08_003978	blakesleeanus; phybldraft; phycomyces; gondii; tgp; toxoplasma; hmn; hymenolepis; microstoma; papuae	NA	NA	NA	NA	NA	NA
B9J08_003994	tetrahymena; thermophila; ttherm; partial; clavispora; clug; lusitaniae; cyberlindnera; cybjadraft; jadinii	NA	NA	NA	NA	NA	NA
B9J08_004007	ardenticatena; maritima; clostridium; marseillep; sporulation; stage; arma	NA	NA	NA	NA	NA	NA
B9J08_004021	phosphatase; acid; histidine; mutaselike; phosphoglycerate; fusarium; penicillium; family; factor; cryptococcus	NA	NA	NA	NA	NA	NA
B9J08_004033	NA	NA	NA	NA	NA	NA	NA
B9J08_004036	calcodraft; calocera; cornea; hhb	NA	NA	NA	NA	NA	NA
B9J08_004056	cicc; intermedia; bicuspidata; partial; debaryomyces; guilliermondii; meyerozyma; pgug; farinosa; millerozyma	NA	NA	NA	NA	NA	NA
B9J08_004063	cuprina; lucilia; trichinella; awri; partial; briggsae; caenorhabditis; cbg; nelsoni; isoform	NA	NA	NA	NA	NA	NA
B9J08_004084	NA	NA	NA	NA	NA	NA	NA
B9J08_004087	cicc; intermedia; debaryomyces; guilliermondii; meyerozyma; pgug; bicuspidata; clavispora; clug; lusitaniae	NA	NA	NA	NA	NA	NA
B9J08_004101	yjm; hyjmo; transporter; mfs; transmembrane; yorwlike; eikenella; corrodens; botrytis; cinerea	NA	NA	NA	NA	NA	NA
B9J08_004102	cicc; intermedia	NA	NA	NA	NA	NA	NA
B9J08_004103	burkholderia; phosphofructokinase; ubonensis; helicase; labrenzia; cpar; parapsilosis; guilliermondii; meyerozyma; atpdependent	NA	NA	NA	NA	NA	NA
B9J08_004104	thioredoxin; reductase; thiol; multispecies; bacteroides; bacterium; candidatus; partial; thioredoxinlike; cochaperone	NA	NA	NA	NA	NA	NA
B9J08_004105	bacterium; gwa; omnitrophica; wor; bacillus; cereus	NA	NA	NA	NA	NA	NA
B9J08_004106	NA	NA	NA	NA	NA	NA	NA
B9J08_004107	NA	NA	NA	NA	NA	NA	NA
B9J08_004108	member; multidrug; resistanceassociated; transporter; abc; family; isoform; like; lethal; probable	NA	NA	NA	NA	NA	NA
B9J08_004113	transporter; multidrug; mfs; penicillium; facilitator; major; superfamily; general; substrate; related	NA	NA	NA	NA	NA	NA
B9J08_004114	reductase; diacetyl; acetoin; multispecies; klebsiella; rhodococcus; enterobacter; acinetobacter; cloacae; pneumoniae	NA	NA	NA	NA	NA	NA
B9J08_004127	hanseniaspora; hanvadraft; valbyensis	NA	NA	NA	NA	NA	NA
B9J08_004128	awri; capsulata; kuraishia; product; unnamed; bailii; isa; zbai; zygosaccharomyces; babindraft	NA	NA	NA	NA	NA	NA
B9J08_004130	cicc; intermedia; debaryomyces; small; farinosa; millerozyma; piso; guilliermondii; meyerozyma; pgug	NA	NA	NA	NA	NA	NA
B9J08_004136	lachancea; debaryomyces; cyberlindnera; pichia; kinase; like; kluyveromyces; product; unnamed; receptor	NA	NA	NA	NA	NA	NA
B9J08_004140	transporter; mfs; enterobacter; multispecies; sugar; cloacae; serratia; symporter; glucose; arabinoseproton	NA	NA	NA	NA	NA	NA
B9J08_004142	kinase; isoform; serinethreonineprotein; nek; type; calciumcalmodulindependent; subunit; alpha; delta; chain	NA	NA	NA	NA	NA	NA
B9J08_004174	pseudomonas; putida	NA	NA	NA	NA	NA	NA
B9J08_004180	debranching; enzyme; lariat; cicc; intermedia; cantedraft; tenuis; formosus; scleropages; lepisosteus	NA	NA	NA	NA	NA	NA
B9J08_004193	NA	NA	NA	NA	NA	NA	NA
B9J08_004194	vulgaris; beta; subsp; acetobacter; replication; bvrbg; deoxyloganetin; glucosyltransferaselike; senegalensis; aceti	NA	NA	NA	NA	NA	NA
B9J08_004195	NA	NA	NA	NA	NA	NA	NA
B9J08_004199	trichinella; repeat; tetratricopeptide; zimbabwensis; partial; str; albugo; alnccg; laibachii; enterococcus	NA	NA	NA	NA	NA	NA
B9J08_004200	burtonii; hypbudraft; hyphopichia; partial; cantadraft; tanzawaensis; debaryomyces; cicc; intermedia; cbs	NA	NA	NA	NA	NA	NA
B9J08_004202	trichinella; partial; trichuris; repeat; tetratricopeptide; zimbabwensis; suis; gossypium; raimondii; trichiura	NA	NA	NA	NA	NA	NA
B9J08_004203	tetrahymena; thermophila; ttherm; partial; clavispora; clug; lusitaniae; cyberlindnera; cybjadraft; jadinii	NA	NA	NA	NA	NA	NA
B9J08_004218	freudenreichii; propionibacterium; recombinase; subsp; awri; bailii; isa; zbai; zygosaccharomyces; capsulata	NA	NA	NA	NA	NA	NA
B9J08_004244	partial; vulgaris; trichinella; medicago; truncatula; beta; bvrbg; isoform; subsp; oceanica	NA	NA	NA	NA	NA	NA
B9J08_004250	fusarium; graminearum; product; unnamed	NA	NA	NA	NA	NA	NA
B9J08_004254	NA	NA	NA	NA	NA	NA	NA
B9J08_004255	partial; vulgaris; trichinella; medicago; truncatula; beta; bvrbg; isoform; subsp; oceanica	NA	NA	NA	NA	NA	NA
B9J08_004257	bicuspidata; cicc; intermedia; guilliermondii; meyerozyma; metbidraft; metschnikowia; var; clavispora; lusitaniae	NA	NA	NA	NA	NA	NA
B9J08_004260	chryseobacterium; samn	NA	NA	NA	NA	NA	NA
B9J08_004270	partial; buceros; rhinoceros; silvestris; anna; calypte; candidatus; desulfamplus; fragment; magnetomortis	NA	NA	NA	NA	NA	NA
B9J08_004276	cicc; intermedia	NA	NA	NA	NA	NA	NA
B9J08_004280	medicago; truncatula; mtrg; partial; esculenta; manesg; manihot; oceanica; thalassiosira; thaoc	NA	NA	NA	NA	NA	NA
B9J08_004281	blakesleeanus; phybldraft; phycomyces; gondii; tgp; toxoplasma; hmn; hymenolepis; microstoma; papuae	NA	NA	NA	NA	NA	NA
B9J08_004282	pseudomonas; domaincontaining; cellulosimicrobium; thermophila; putida; guariconensis; samn; cchc; finger; furzeri	NA	NA	NA	NA	NA	NA
B9J08_004283	phosphoadenosine; phosphosulfate; reductase; streptomyces; aceti; acetobacter; histidine; kinase; griseoflavus; sensor	NA	NA	NA	NA	NA	NA
B9J08_004284	NA	NA	NA	NA	NA	NA	NA
B9J08_004287	NA	NA	NA	NA	NA	NA	NA
B9J08_004290	defluvii; lysophospholipase; rhodococcus; archangium; gephyra; hybrid; nonribosomal; peptide; polyketide; synthase	NA	NA	NA	NA	NA	NA
B9J08_004291	NA	NA	NA	NA	NA	NA	NA
B9J08_004293	fusarium; graminearum; product; unnamed; hyphomonas	NA	NA	NA	NA	NA	NA
B9J08_004312	trichinella; partial; trichuris; repeat; tetratricopeptide; zimbabwensis; suis; gossypium; raimondii; trichiura	NA	NA	NA	NA	NA	NA
B9J08_004313	tetrahymena; thermophila; ttherm; partial; clavispora; clug; lusitaniae; cyberlindnera; cybjadraft; jadinii	NA	NA	NA	NA	NA	NA
B9J08_004323	methyltransferase; trna; adeninenmethyltransferase; samdependent; mycobacterium; abscessus; penicillium; fusarium; trmi; amycolatopsis	NA	NA	NA	NA	NA	NA
B9J08_004342	NA	NA	NA	NA	NA	NA	NA
B9J08_004348	synthase; pichia; threonine; mpmp; guilliermondii; meyerozyma; ogataea; komagataella; product; unnamed	NA	NA	NA	NA	NA	NA
B9J08_004354	bacteroides; cag; family; nolnopsun; microcarpus; pismidraft; pisolithus	NA	NA	NA	NA	NA	NA
B9J08_004366	NA	NA	NA	NA	NA	NA	NA
B9J08_004376	glypicanlike; sinocyclocheilus; bacterium; anshuiensis; isoform; desulfuromonadales; domaincontaining; hepn; acidomyces; fedraft	NA	NA	NA	NA	NA	NA
B9J08_004379	cicc; intermedia; bicuspidata; metbidraft; metschnikowia; var; clavispora; lusitaniae; burtonii; hypbudraft	NA	NA	NA	NA	NA	NA
B9J08_004387	NA	NA	NA	NA	NA	NA	NA
B9J08_004390	bicuspidata; edwardsiella; tarda; metbidraft; metschnikowia; var; burtonii; hypbudraft; hyphopichia; diphosphoglycerateindependent	NA	NA	NA	NA	NA	NA
B9J08_004416	bizertensis; desulfovibrio; kri; kurthia	NA	NA	NA	NA	NA	NA
B9J08_004418	dioxygenase; homogentisate; blautia; shewanella; violacea; curcas; jatropha; jcgz; chelonia; low	NA	NA	NA	NA	NA	NA
B9J08_004422	peptide; bicuspidata; cicc; intermedia; guilliermondii; meyerozyma; chain; denitrificans; factor; release	NA	NA	NA	NA	NA	NA
B9J08_004428	bicuspidata; metbidraft; metschnikowia; var; coquereli; otogelin; propithecus	NA	NA	NA	NA	NA	NA
B9J08_004445	photolyase; deoxyribodipyrimidine; aeromonas; dna; hydrophila; fusarium; phr; penicillium; phrp; veronii	NA	NA	NA	NA	NA	NA
B9J08_004446	abc; transporter; member; family; containing; hydrolase; nucleoside; ploop; triphosphate; atpbinding	NA	NA	NA	NA	NA	NA
B9J08_004449	partial; fusarium; kdraft; rhizopogon; colletotrichum; mdraft; oxysporum; rhizoctonia; solani; fibspdraft	NA	NA	NA	NA	NA	NA
B9J08_004453	albicollis; isoform; loc; zonotrichia; ccmp; chrysochromulina; ctob; partial; actinoplanes; function	NA	NA	NA	NA	NA	NA
B9J08_004455	NA	NA	NA	NA	NA	NA	NA
B9J08_004470	bicuspidata; metbidraft; metschnikowia; var; partial; komagataella; phaffii; comparisons; function; fungal	NA	NA	NA	NA	NA	NA
B9J08_004471	histidine; kinase; ensifer; streptococcus; pristinaespiralis; rhs; streptomyces; membrane; secretion; type	NA	NA	NA	NA	NA	NA
B9J08_004534	bacteroides; betafructofuranosidase; betadfructofuranosidase; invertase; hydrolase; family; levanase; sucp; precursor; glycoside	NA	NA	NA	NA	NA	NA
B9J08_004546	thioredoxin; reductase; thiol; multispecies; thioredoxinlike; plasmodium; bacterium; candidatus; streptomyces; trxp	NA	NA	NA	NA	NA	NA
B9J08_004562	transporter; oligopeptide; opt; small; family; isp; colletotrichum; differentiation; process; sexual	NA	NA	NA	NA	NA	NA
B9J08_004563	cuprina; lucilia; trichinella; awri; partial; briggsae; caenorhabditis; cbg; nelsoni; isoform	NA	NA	NA	NA	NA	NA
B9J08_004577	cicc; intermedia; bicuspidata; debaryomyces; clavispora; lusitaniae; metbidraft; metschnikowia; var; burtonii	NA	NA	NA	NA	NA	NA
B9J08_004582	NA	NA	NA	NA	NA	NA	NA
B9J08_004597	element; kda; retrotransposable; rhizoctonia; solani; type; asparagus; officinalis; amarae; cell	NA	NA	NA	NA	NA	NA
B9J08_004599	desulfovibrio; atp; chain; maltosa; mitochondrial; synthase; bifunctional; dna; fructosivorans; primasepolymerase	NA	NA	NA	NA	NA	NA
B9J08_004614	camelus; dromedarius; histamine; isoform; receptor; coccus; dactylopius; endosymbiont; wolbachia; bacterium	NA	NA	NA	NA	NA	NA
B9J08_004615	actinobacteria; auh; bacterium; anaerobacillus; dnabinding; macyae; regulator; response	NA	NA	NA	NA	NA	NA
B9J08_004623	corynebacterium; esterase; paranitrobenzyl; cicc; intermedia; bicuspidata; clavispora; lusitaniae; metbidraft; metschnikowia	NA	NA	NA	NA	NA	NA
B9J08_004632	fumigatus; penicillium; conserved; metarhizium; domain; repeatlikecontaining; var; partial; cicc; intermedia	NA	NA	NA	NA	NA	NA
B9J08_004634	cacao; disease; nbslrr; resistance; theobroma; type; bacillus; cereus; iic	NA	NA	NA	NA	NA	NA
B9J08_004637	cicc; intermedia; bradyrhizobium; erythrophlei; samn; azatica; kitasatospora; paxillus; paxrudraft; rubicundulus	NA	NA	NA	NA	NA	NA
B9J08_004649	degradation; fusion; ubiquitin; loc; ufd; penicillium; fusarium; colletotrichum; pseudogymnoascus; factor	NA	NA	NA	NA	NA	NA
B9J08_004664	awrib; oeni; oenococcus	NA	NA	NA	NA	NA	NA
B9J08_004688	cicc; intermedia; bicuspidata; debaryomyces; clavispora; clug; lusitaniae; metbidraft; metschnikowia; var	NA	NA	NA	NA	NA	NA
B9J08_004698	yjm; hyjmn; lachancea; ynlclike; kluyveromyces; cicc; intermedia; bicuspidata; debaryomyces; guilliermondii	NA	NA	NA	NA	NA	NA
B9J08_004703	clavispora; clug; lusitaniae	NA	NA	NA	NA	NA	NA
B9J08_004708	debaryomyces; komagataella; cicc; intermedia; ogataea; coproporphyrinogen; luteibacter; oxidase; oxygenindependent; uncmftsu	NA	NA	NA	NA	NA	NA
B9J08_004713	trichinella; capsulata; kuraishia; product; unnamed; echinococcus; multilocularis; minded; single; pseudospiralis	NA	NA	NA	NA	NA	NA
B9J08_004724	partial; esculenta; manesg; manihot; medicago; mtrg; truncatula; oceanica; thalassiosira; thaoc	NA	NA	NA	NA	NA	NA
B9J08_004755	NA	NA	NA	NA	NA	NA	NA
B9J08_004765	family; glycosyl; hydrolase; paenibacillus; odorifer; multispecies	NA	NA	NA	NA	NA	NA
B9J08_004777	loc; raphanus; sativus	NA	NA	NA	NA	NA	NA
B9J08_004779	NA	NA	NA	NA	NA	NA	NA
B9J08_004790	cyanodeazaguanine; reductase; chabaudi; plasmodium; defluviimonas; endophytica; martelella; conserved; function; unknown	NA	NA	NA	NA	NA	NA
B9J08_004799	clavispora; lusitaniae; arizonana; clastoptera; partial	NA	NA	NA	NA	NA	NA
B9J08_004803	pseudomonas; burkholderia; fluorescens; multispecies; chromosome; meiotic; segregation; samn; penicillium; halomonas	NA	NA	NA	NA	NA	NA
B9J08_004863	NA	NA	NA	NA	NA	NA	NA
B9J08_004877	upf; corf; homolog; domain; isoform; penicillium; fusarium; drosophila; partial; domaincontaining	NA	NA	NA	NA	NA	NA
B9J08_004884	guanine; deaminase; penicillium; pseudogymnoascus; gudp; yjm; metarhizium; vkm; colletotrichum; fusarium	NA	NA	NA	NA	NA	NA
B9J08_004887	komagataella; debaryomyces; phaffii; croceum; pilcrdraft; piloderma; kwoniella; clavispora; clug; lusitaniae	NA	NA	NA	NA	NA	NA
B9J08_004889	transporter; urea; active; symporter; lachancea; penicillium; family; durp; pseudogymnoascus; nasolute	NA	NA	NA	NA	NA	NA
B9J08_004890	amidase; acetamidase; general; gmda; exophiala; fusarium; pseudogymnoascus; metarhizium; fonsecaea; cladophialophora	NA	NA	NA	NA	NA	NA
B9J08_004894	cicc; intermedia; aldh; ostreatus; pleurotus	NA	NA	NA	NA	NA	NA
B9J08_004895	bicuspidata; cicc; intermedia; metbidraft; metschnikowia; var; bombus; impatiens; loc; aspgldraft	NA	NA	NA	NA	NA	NA
B9J08_004897	histidine; kinase; dehydrogenase; acylating; methylmalonatesemialdehyde; ensifer; multispecies; mitochondriallike; mitochondrial; prunus	NA	NA	NA	NA	NA	NA
B9J08_004901	NA	NA	NA	NA	NA	NA	NA
B9J08_004915	kdraft; acng; penicillium; opisthorchis; viverrini; hypoxylon; freii; trichinella; conserved; ano	NA	NA	NA	NA	NA	NA
B9J08_004940	debaryomyces; cicc; intermedia; bicuspidata; guilliermondii; meyerozyma; fabryi; cbs; dehadp; hansenii	NA	NA	NA	NA	NA	NA
B9J08_004945	debaryomyces; farinosa; millerozyma; piso; burtonii; hypbudraft; hyphopichia; cbs; dehadp; hansenii	NA	NA	NA	NA	NA	NA
B9J08_004963	NA	NA	NA	NA	NA	NA	NA
B9J08_004971	NA	NA	NA	NA	NA	NA	NA
B9J08_004975	methyltransferase; fusarium; sadenosyllmethioninedependent; methylase; oxysporum; omethyltransferase; type; samdependent; bacterium; bacillus	NA	NA	NA	NA	NA	NA
B9J08_004976	methyltransferase; samdependent; sadenosyllmethioninedependent; fusarium; type; oxysporum; domaincontaining; colletotrichum; streptomyces; partial	NA	NA	NA	NA	NA	NA
B9J08_004981	ayig; culicis; smittium; acng; penicillium; freii; nordicum; ydrc; complicata; gkt	NA	NA	NA	NA	NA	NA
B9J08_004988	factor; transcription; bzip; colletotrichum; talaromyces; blastomyces; control; crosspathway; arsef; zipper	NA	NA	NA	NA	NA	NA
B9J08_004994	ayig; culicis; smittium; acng; penicillium; freii; nordicum; ydrc; complicata; gkt	NA	NA	NA	NA	NA	NA
B9J08_004995	acng; penicillium; ayig; culicis; smittium; nordicum; freii; complicata; gkt; saitoella	NA	NA	NA	NA	NA	NA
B9J08_004996	hanseniaspora; hanvadraft; valbyensis	NA	NA	NA	NA	NA	NA
B9J08_004997	awri; capsulata; kuraishia; product; unnamed; bailii; isa; zbai; zygosaccharomyces; babindraft	NA	NA	NA	NA	NA	NA
B9J08_005006	thalassospira; tsl; laevis; xenopus; homeolog; otogelin; precursor; xelaevmg; bacterium; deltaproteobacteria	NA	NA	NA	NA	NA	NA
B9J08_005017	burkholderia; cenocepacia; kexin; peptidase; sedolisin; subtilisin; reesii; uncinocarpus	NA	NA	NA	NA	NA	NA
B9J08_005041	histidine; kinase; candidatus; koribacter; multisensor; signal; transduction; versatilis; eta; setosphaeria	NA	NA	NA	NA	NA	NA
B9J08_005052	phosphodiesterase; tyrosyldna; isoform; penicillium; fusarium; partial; pseudogymnoascus; tdp; colletotrichum; dnuclease	NA	NA	NA	NA	NA	NA
B9J08_005056	fosterso; funp; bacterium; candidatus; raactm; raactmcg; saccharibacteria; cag; clostridium; lipoprotein	NA	NA	NA	NA	NA	NA
B9J08_005063	cullinassociated; nedddissociated; trichinella; capsularis; catalytic; corchorus; core; integrase; zimbabwensis; papuae	NA	NA	NA	NA	NA	NA
B9J08_005079	blakesleeanus; phybldraft; phycomyces	NA	NA	NA	NA	NA	NA
B9J08_005080	clavispora; lusitaniae; cicc; intermedia; farinosa; millerozyma; piso	NA	NA	NA	NA	NA	NA
B9J08_005090	cicc; intermedia; bicuspidata; guilliermondii; meyerozyma; pgug; debaryomyces; farinosa; millerozyma; piso	NA	NA	NA	NA	NA	NA
B9J08_005091	botrytis; cinerea; coniochaeta; conligdraft; ligniaria; acng; nordicum; penicillium; bofutp	NA	NA	NA	NA	NA	NA
B9J08_005111	NA	NA	NA	NA	NA	NA	NA
B9J08_005118	blastomyces; gilchristii; slh; aminoglycoside; borstelensis; brevibacillus; phosphotransferase	NA	NA	NA	NA	NA	NA
B9J08_005147	farinosa; millerozyma; piso; cicc; intermedia; debaryomyces; guilliermondii; meyerozyma; pgug; bicuspidata	NA	NA	NA	NA	NA	NA
B9J08_005156	domaincontaining; forkheadassociated; isoform; macaca; pan; troglodytes; mulatta; fascicularis; anubis; papio	NA	NA	NA	NA	NA	NA
B9J08_005157	penicillium; pseudogymnoascus; trna; nucleotidyltransferase; conserved; fusarium; polymerase; poly; vkm; oxysporum	NA	NA	NA	NA	NA	NA
B9J08_005159	campylobacter; coli; partial; phosphoesterase; aryabhattai; bacillus; cvm	NA	NA	NA	NA	NA	NA
B9J08_005173	carboxylasereductase; crotonylcoa; sciscionella; alpha; angustum; atp; eubacterium; subunit; synthase; marina	NA	NA	NA	NA	NA	NA
B9J08_005180	ascoidea; ascrudraft; dsm; partial; rubescens; hanseniaspora; hanvadraft; valbyensis; lachancea; lamibg	NA	NA	NA	NA	NA	NA
B9J08_005182	acid; fatty; trachymyrmex; zeteki; synthaselike; partial; synthase; flavobacterium; medpeswcel	NA	NA	NA	NA	NA	NA
B9J08_005189	endonuclease; restriction; bacterium; altiarchaeales; archaeon; candidatus; worsmscg; planctomycetes; rifcsplowofull; cortexlike	NA	NA	NA	NA	NA	NA
B9J08_005194	NA	NA	NA	NA	NA	NA	NA
B9J08_005202	complex; dash; subunit; duo; penicillium; fusarium; pseudogymnoascus; partial; colletotrichum; trichophyton	NA	NA	NA	NA	NA	NA
B9J08_005220	complex; elongator; iki; ikip; family; ikappab; kinase; component; ikap; yjm	NA	NA	NA	NA	NA	NA
B9J08_005243	carboxypeptidase; dalanyldalanine; corynebacterium; cicc; intermedia; bicuspidata; debaryomyces; metbidraft; metschnikowia; var	NA	NA	NA	NA	NA	NA
B9J08_005254	trichinella; partial; trichuris; repeat; tetratricopeptide; zimbabwensis; suis; gossypium; raimondii; trichiura	NA	NA	NA	NA	NA	NA
B9J08_005257	hydroxyacetophenone; monooxygenase; burkholderia; paraburkholderia; phenoliruptrix; brevibacillus; laterosporus; regulator; transcriptional; ccge	NA	NA	NA	NA	NA	NA
B9J08_005276	clavispora; clug; lusitaniae; autotrophicus; candidatus; sulfurtransferase; thioglobus	NA	NA	NA	NA	NA	NA
B9J08_005281	isomerase; peptidylprolyl; cwc; cistrans; homolog; isoform; partial; cyclophilinlike; drosophila; fusarium	NA	NA	NA	NA	NA	NA
B9J08_005286	NA	NA	NA	NA	NA	NA	NA
B9J08_005290	capsulata; kuraishia; product; unnamed; echinococcus; multilocularis; minded; single; cantadraft; tanzawaensis	NA	NA	NA	NA	NA	NA
B9J08_005293	gillisia; family; glycosyl; heli; transferase; bisynthesis; cell; glycosyltransferase; hel; involved	NA	NA	NA	NA	NA	NA
B9J08_005296	cicc; intermedia; bicuspidata; guilliermondii; meyerozyma; pgug; farinosa; millerozyma; piso; conserved	NA	NA	NA	NA	NA	NA
B9J08_005311	cinnamea; dietzia	NA	NA	NA	NA	NA	NA
B9J08_005316	blakesleeanus; phybldraft; phycomyces; gondii; tgp; toxoplasma; hmn; hymenolepis; microstoma; papuae	NA	NA	NA	NA	NA	NA
B9J08_005318	medicago; mtrg; truncatula; eucalyptus; eugrsuzj; grandis	NA	NA	NA	NA	NA	NA
B9J08_005333	debaryomyces; cicc; intermedia; bicuspidata; fabryi; cbs; dehabp; hansenii; cantadraft; tanzawaensis	NA	NA	NA	NA	NA	NA
B9J08_005342	brugia; malayi; subunit; suis; trichuris; factor; hymenolepis; microstoma; papuae; trichinella	NA	NA	NA	NA	NA	NA
B9J08_005374	capsulata; kuraishia; product; unnamed; delta; hfn; proteobacterium; uncultured; ayig; culicis	NA	NA	NA	NA	NA	NA
B9J08_005394	cantadraft; tanzawaensis; cicc; intermedia; bicuspidata; debaryomyces; guilliermondii; meyerozyma; pgug; clavispora	NA	NA	NA	NA	NA	NA
B9J08_005420	NA	NA	NA	NA	NA	NA	NA
B9J08_005466	nematostella; vectensis; trichinella; partial; faveolata; loc; orbicella; myosinxv; spiralis; unconventional	NA	NA	NA	NA	NA	NA
B9J08_005470	debaryomyces; bicuspidata; cicc; intermedia; guilliermondii; meyerozyma; pgug; farinosa; millerozyma; piso	NA	NA	NA	NA	NA	NA
B9J08_005475	heveae; ldraft; xylona	NA	NA	NA	NA	NA	NA
B9J08_005479	partial; arizonana; clastoptera; cicc; intermedia; bicuspidata; farinosa; millerozyma; piso; debaryomyces	NA	NA	NA	NA	NA	NA
B9J08_005482	ligase; ubiquitinprotein; synoviolin; isoform; eradassociated; partial; hrdblike; hrd; hrda; hrdb	NA	NA	NA	NA	NA	NA
B9J08_005495	yjlc; ecjp; bolleyi; micboqcdraft; microdochium	NA	NA	NA	NA	NA	NA
B9J08_005519	burtonii; hypbudraft; hyphopichia; mesorhizobium; atlanticus; psychrilyobacter; roseovarius	NA	NA	NA	NA	NA	NA
B9J08_005532	awri; capsulata; kuraishia; product; unnamed; bailii; isa; zbai; zygosaccharomyces; babindraft	NA	NA	NA	NA	NA	NA
B9J08_005533	hanseniaspora; hanvadraft; valbyensis	NA	NA	NA	NA	NA	NA
B9J08_005538	cicc; intermedia; clavispora; lusitaniae; picst; scheffersomyces; stipitis; passalidarum; spapadraft; spathaspora	NA	NA	NA	NA	NA	NA
B9J08_005546	coli; escherichia; partial; entry; exclusion; multispecies; plasmid; euphratica; fabd; kinase	NA	NA	NA	NA	NA	NA
B9J08_005547	NA	NA	NA	NA	NA	NA	NA
B9J08_005549	NA	NA	NA	NA	NA	NA	NA
B9J08_005551	alcaligenes; helixturnhelix; pseudomonas; regulator; transcriptional; obstinata; rubripirellula; adapter; domaincontaining; flike	NA	NA	NA	NA	NA	NA
B9J08_005553	rta; fusarium; penicillium; domain; rtm; like; oxysporum; related; talaromyces; niger	NA	NA	NA	NA	NA	NA
B9J08_005554	rta; fusarium; penicillium; like; domain; oxysporum; rtm; related; niger; rtalike	NA	NA	NA	NA	NA	NA
B9J08_005557	mesorhizobium; peptidase; sod	NA	NA	NA	NA	NA	NA
B9J08_005558	NA	NA	NA	NA	NA	NA	NA
B9J08_005559	NA	NA	NA	NA	NA	NA	NA
B9J08_005560	anomalus; wicandraft; wickerhamomyces; cyberlindnera; cyfaseg; fabianii	NA	NA	NA	NA	NA	NA
B9J08_005561	cyberlindnera; fabianii; plasmodium; anomalus; wicandraft; wickerhamomyces; cyfaseg; falciparum; bon; ighcr	NA	NA	NA	NA	NA	NA
B9J08_005563	fusarium; artp; oxysporum; yjm; arrestin; lachancea; adapter; trafficking; cyberlindnera; wickerhamomyces	NA	NA	NA	NA	NA	NA
B9J08_005566	bicuspidata; metbidraft; metschnikowia; var; partial; komagataella; phaffii; comparisons; function; fungal	NA	NA	NA	NA	NA	NA
B9J08_005573	fingers; homeoboxes; zinc; cicc; intermedia; farinosa; millerozyma; piso; debaryomyces; glaber	NA	NA	NA	NA	NA	NA
B9J08_005574	chloroplast; sciadopitys; verticillata; ycf; conserved	NA	NA	NA	NA	NA	NA
B9J08_005575	rhizobium	NA	NA	NA	NA	NA	NA
B9J08_005576	plasmodium; loc; isoform; falciparum; latipes; oryzias; conserved; function; unknown; salar	NA	NA	NA	NA	NA	NA
B9J08_005577	bicuspidata; metbidraft; metschnikowia; var; partial; komagataella; phaffii; comparisons; function; fungal	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	CaalfMr16	CAL0000190109	RRNL
NA	NA	NA	NA	NA	CaalfMt18	CAL0000180928	tA(UGC)3mt
NA	NA	NA	NA	NA	CaalfMp01	CAL0000186073	COX2
NA	NA	NA	NA	NA	CaalfMt19	CAL0000188020	tN(GUU)5mt
NA	NA	NA	NA	NA	CaalfMp02	CAL0000188938	NAD6
NA	NA	NA	NA	NA	CaalfMp03	CAL0000201667	NAD1
NA	NA	NA	NA	NA	CaalfMp04	CAL0000183335	COX3A
NA	NA	NA	NA	NA	CaalfMt20	CAL0000193940	tK(UUU)6mt
NA	NA	NA	NA	NA	CaalfMt21	CAL0000194002	tL(UAA)6mt
NA	NA	NA	NA	NA	CaalfMt22	CAL0000198130	tY(GUA)5mt
NA	NA	NA	NA	NA	CaalfMt23	CAL0000196626	tH(GUG)4mt
NA	NA	NA	NA	NA	CaalfMt24	CAL0000196942	tT(UGU)3mt
NA	NA	NA	NA	NA	CaalfMt25	CAL0000176963	tE(UUC)8mt
NA	NA	NA	NA	NA	CaalfMp05	CAL0000186811	ATP9
NA	NA	NA	NA	NA	CaalfMt26	CAL0000187439	tI(GAU)1mt
NA	NA	NA	NA	NA	CaalfMp06	CAL0000195054	ATP6
NA	NA	NA	NA	NA	CaalfMp07	CAL0000189026	ATP8
NA	NA	NA	NA	NA	CaalfMt27	CAL0000175563	tP(UGG)6mt
NA	NA	NA	NA	NA	CaalfMt28	CAL0000198836	tC(GCA)3mt
NA	NA	NA	NA	NA	CaalfMt29	CAL0000191031	tG(UCC)3mt
NA	NA	NA	NA	NA	CaalfMp08	CAL0000187344	COX1
NA	NA	NA	NA	NA	CaalfMp08.1	CAL0000180241	
NA	NA	NA	NA	NA	CaalfMp08.2	CAL0000179993	
NA	NA	NA	NA	NA	CaalfMp08.3	CAL0000201585	
NA	NA	NA	NA	NA	CaalfMp08.4	CAL0000180045	
NA	NA	NA	NA	NA	CaalfMt30	CAL0000176924	tR(UCU)6mt
